id,y
584d443c,0
c2f3ac58,0
5ae8f776,0
36ac6a0e,0
0fd65d84,0
7be85c6c,0
014d86c3,0
4e16a9b7,0
711de764,1
0aafc3f8,0
c3b3d817,0
c7463909,0
31760d70,0
3ad3ca6f,0
2fc74bdc,0
03f6d82a,0
bb369cef,0
7a20b9d7,0
be51f812,0
5ab9f23b,0
a27cf578,0
72ce57b1,0
ba8581d9,1
c8f5020e,0
b6c8bb2f,0
10014832,0
c7f9c2d1,0
c34d806b,1
78856de5,0
f4f165bd,0
647900e1,0
f502c49d,0
064fd181,0
4600abdf,0
4e131e28,0
b115b62f,0
dd3f1593,0
e2e58787,0
b1f5c6b4,0
1155e367,0
f78a09a7,0
5ff95ed5,1
6af77214,0
54d9f804,0
b183f756,0
6097b16b,0
fe89e7e8,1
1707c8d1,0
0779b6d6,0
a2a0e48f,0
4892330b,1
f8157242,0
6762e62d,0
38f4bc84,0
cc0a123d,1
e3de297f,0
5abdef20,1
3988b8eb,0
27aac002,0
c50035b5,0
a53268ff,0
d541be6b,0
46aea7b1,0
90eaf907,0
0d572a8e,0
34ff538a,0
981234a9,0
c2982b39,0
3ba827bb,0
9d7b5645,1
6763e05c,0
0e42c1f1,1
df6bf1df,0
3e954c52,0
17a0bb8f,0
a69b6ee8,0
7a28671c,0
1e5f6617,0
3f66bdcd,0
b1f32b38,0
e901563c,0
3c868f0e,0
73e624cf,0
33b2f646,0
8a565960,1
d8307b20,0
7ea13cb5,0
d749cdf1,0
d00a9c0f,0
1d54a179,0
17548eba,1
36cf8ca6,0
886cfd76,0
524b526a,1
0cd4fe1b,0
d5f94311,0
5988b7f1,0
4b66f372,0
b64c6922,0
416e8692,0
f9bd4eba,0
9c740b20,0
06143385,0
9ba85adc,0
97d9639c,1
f0c7d236,0
f2487bf9,0
de6cf391,0
90b1d241,0
a4385979,0
fd2ab999,0
1a742e5b,1
83082157,0
86a55012,0
d452f906,0
a4130c7f,0
07d62dae,0
f3983ee9,0
1929f245,0
4f962164,0
c0eaac9e,1
491b95cf,0
1a249d61,0
b6b19e25,0
6b5d18a3,0
e4bf1269,0
7f50fa51,0
eef83261,0
658ef39d,0
4d2b63d2,0
3146de50,0
a3f53295,0
816bfaa5,0
2f337c65,0
4eef3dc3,1
d6c13551,0
5977ab09,0
eadc818b,1
ec7c04f5,0
fe0b4c55,0
138557bc,0
6843937e,0
24d17279,0
02cd5a58,0
60b74207,0
f2f2ffac,0
f34cc08a,0
2f72bef1,0
5142fa69,0
b0d1abc0,0
a05a423e,1
eb712445,0
86d8b6bc,0
d69a8cab,0
343238ba,0
88ff01d4,0
da5325d6,0
b7470770,0
25b4a8a2,0
57e4bf8c,1
1ef6daec,0
50da886d,0
5d91a3c8,0
1e603766,0
8646b215,0
32e3dd70,0
d181a645,0
1f63a9d3,0
21421be9,1
4ca1d0bb,0
cbb2fbc0,0
36bc6e22,1
64f529e5,0
7c1df896,0
a77f0bac,0
6da28387,0
20d8a5e8,0
9207b598,1
a0cf34d8,0
4fb40091,1
b75e518a,1
046bac15,0
c938a4c9,0
25700027,0
dd31fb74,0
8255f523,0
b65f8335,0
2846b1a6,0
ea903a27,0
09a2669e,0
5661f4a9,0
387164e3,0
715f9a68,0
cbba0381,0
e82a86a1,0
b6b51901,0
4c9d74af,0
3597d491,0
c632fc76,0
a47d9438,0
5fc4d291,0
59a08dfd,0
f65a2136,0
a75e513b,0
6d5a7fe2,0
64e5be20,0
3bb05c05,0
bfbd93be,0
3a0d6000,0
b9cb9398,0
c8eb88f3,0
e52c7ec6,0
7983da40,0
c697c66e,0
cdd8a598,0
71fd5f48,0
32cc7409,0
3fc7fdb8,0
49987561,1
9fa28429,0
220f15c7,0
c8c6e53c,0
ee460895,1
73796fc6,0
cefd66bf,0
413e83cb,0
1908a168,0
634e18c4,0
7e637bdc,0
6ba0ba9d,0
99c4b42f,0
464db87f,0
e6fc6c2d,0
b2f22448,0
0a34d13e,0
02ea489c,0
8ae254c7,0
60cc5f37,0
e1a2fb34,0
b50cc38f,0
bd6122b9,0
b782deb9,0
c66e703a,0
933e48c4,0
03c32042,0
ba4e8034,0
64a3a3d6,0
0e81d53c,0
6a6cc3cf,0
305bd29e,0
8f0c2c35,0
2a5361ed,0
995a6927,0
eafbc2bf,0
6db73b3a,0
52f155a3,0
25addbfd,0
d275c5e3,0
d543549f,0
bf47a091,0
e9bf2f9c,0
4dfce228,0
d1d2eb8a,1
069a3de7,0
38b6eaa9,0
e073ca1a,1
65576619,0
8fce6992,0
beb92c9b,0
f5475345,0
c8c13d0a,0
a1a781af,0
4f95f6d3,1
7403e6c2,0
59ee95c1,0
31108905,0
d4ebe2b7,0
80964f07,0
111fd6de,0
d5b23a27,0
ea1f27e4,0
bb10c6d7,0
1b326467,0
02d3a7d6,0
3cc90002,1
b504e395,0
d99b498d,1
d18ce3af,1
3e4b4420,0
26db4dc9,0
8d030a1d,0
e3578273,0
c011eb32,1
fc110fdd,0
1d316815,0
1369851c,0
40501738,0
5549d3ea,0
d766dd05,0
2ab000fe,0
e8886de9,0
0a875e02,0
b7b8418f,1
8d345957,0
da607283,0
bd21c50c,0
2ac1e46a,0
0f12cfd0,0
4949ca6f,0
71f125ce,0
178bbe5f,0
5a01c17a,0
466a8304,0
1a9496b1,0
97b032a9,0
aefe9fc7,1
7828009f,0
0e5a55d3,0
d9083fbb,0
9b64acc1,0
4bc22d1b,1
ea675afb,0
51e47fa2,0
3492112e,0
44ed7133,0
b9c1a251,0
f76b2a11,1
234b101e,0
b6f2e8aa,0
1a176b36,0
3c108d1a,0
1a1d6fca,0
1538c991,0
4e8c2632,0
57443f1b,0
fae7ba56,0
072cdb66,0
102dee80,0
3ae2d48e,0
75155ce9,0
5bd5e104,0
2d0f6920,0
5bde326c,0
6fafda50,0
28717b99,1
55a11a7c,0
ab771863,0
5296a443,0
51cfdacc,0
45a6bf2d,0
bf1c6442,0
71e7ddc0,1
cf82b5e9,0
0a3f4323,1
a2ccdb02,0
22a1afa8,0
6fbaa015,0
69c2fa0e,0
2971f462,0
33a2a55b,1
51ce6ca7,0
02937028,1
5968fee6,1
40d76c80,0
7b51f560,0
a321e320,0
5a0b6c13,0
5b321aa8,0
8355b0ea,0
92e33882,0
041c1649,0
2b5846c5,0
b61697ba,0
253db4af,0
54178e10,0
6f094ad8,0
d844ec12,0
9c9cb2a4,0
5db16034,0
491d35a2,0
a9544955,0
6d1418d3,1
8ed38e7c,0
cd1cbd18,0
60784c20,0
4bc5c6e1,0
6eab1264,0
420d7131,0
763c33a7,0
efa4dd13,1
03bf1e69,0
6069f885,0
c2540e97,0
a2abea58,0
ef8365ae,0
b9f17c92,1
71681fb8,0
eedb6d8a,0
a02063f9,0
05cf56e9,0
9fd7eb78,0
31f5c25c,0
573f4c80,0
f522560d,0
76523019,0
2a0f36a5,1
8e9ed4ec,0
45e2df6c,0
c4d31633,0
bc0e35c6,0
29dfe830,0
e6207a6b,1
ecba002b,0
ef883cb7,0
c9da3cb0,0
48ee949c,0
68f4a296,0
4301a5ea,0
c64deed3,0
b4d51221,0
a45cd955,0
3dfd47c4,1
b6f98a7d,0
260ba025,0
4800439c,0
95b1b699,0
715d6edd,0
a412d6a3,0
fd5950d2,0
70b8618f,0
9d7f8408,0
dce6bf82,0
82bc1f72,0
1a551625,0
321cf166,0
69a16bf5,0
6feec6f3,0
ff90d64b,0
49c0f3ce,0
765f8ae9,0
851dbb20,0
8297b164,1
d1b0e6ca,0
f08bee1a,1
eba2d3df,0
bc6f0e4c,0
fddcabe5,0
4feeffd0,0
462469c9,0
7a7d3d99,0
ac3efad5,0
feb58947,0
2bf3ae72,0
14137469,0
b34e9c4f,0
e86eef35,0
5b8d3202,0
c5140ebd,0
3e57651f,0
bd7ac657,0
977f1811,0
d39d3e49,0
089742c7,0
b6100d8d,1
f9cf90b3,0
d979e2e0,0
08d86bb2,0
de1136e3,1
bc876a7e,1
00e1d02b,0
993f6803,0
784ba2bd,0
b9f33616,0
3212d6de,0
479b60c0,0
f5cda765,0
1b43b7c7,0
82647d59,0
61b973e1,0
91a965de,0
fe3fa2da,0
e4bf32c6,0
12ad2f16,0
d8d13c5c,0
7f7fbb2b,0
ca9d4d1a,0
78d19f78,0
fd2b05f8,0
ab36e341,0
68f4c112,0
6045d35c,0
e5aa73bd,0
7471921c,1
4cc52433,0
c168c6c6,0
35066655,1
09a80198,0
0ae1b824,0
1b782163,0
64cc8542,0
e8d07eb6,0
ec5bd0f1,0
9f9071f1,0
303dcb36,1
8784ec01,0
da60bb5c,0
47a0c76f,0
6ae2a857,0
556b358e,0
61af7a12,0
920844b3,0
e2561a5e,1
f831c3c9,0
4816d61c,0
5fb0232a,0
b6efc6c1,1
3f11a578,0
92c0cb1a,1
7e370813,0
f47f762c,1
16ce1f6b,0
aff1dd8a,0
89d0d708,1
d4579177,0
7f1f18ba,0
b9dab466,0
ec168abb,0
259953f7,0
3355b437,1
25f341a6,0
cb630842,0
62963c31,0
22aad7e4,0
3f35faf8,0
6b883218,0
ec451a48,0
5d843609,0
b044126a,0
fe00291b,0
60ee3ad3,1
7bab4f0f,0
088f2cbd,0
b51332a8,0
f8401fad,0
c8317456,0
0666f9a2,0
95d65d5a,0
5c247ecc,0
3b008394,0
89d49c35,0
3dc1e936,1
69e21b7b,0
8981590f,0
86a9c758,0
5377e5dd,0
01df02c3,1
c1cfc01f,0
4d8b591f,0
5ff5bd14,0
fc35ff3f,1
df8d2617,1
51674822,0
9a4089ec,0
f8ea442d,0
cade95bd,0
57a69796,0
0a8c8180,0
b8382aad,0
033635af,0
477013c9,1
942d18ae,0
f0e87ad4,0
2be016f0,0
e07c51b8,0
9d84ac86,0
f06db3d7,0
a667e46a,0
bb64a1a2,0
c3978e92,0
f9581b2d,0
07b1c8bf,0
48f34fda,0
1d41194d,0
22e3d353,1
201707e6,0
92973b9a,0
b0540f5e,0
9573ac12,0
694e0555,0
a2a9e62b,0
f393b53e,0
45aed4fd,0
6a4a6e2d,0
2ee074b8,1
7e3a9a98,0
c7cb0bed,1
f7afa2c8,0
f75886b5,0
a1090024,0
548dbeb7,0
d984ace3,0
5807eefe,0
2b0a91bd,0
499d42ae,0
7cbe8b65,1
01d06265,0
43a78746,0
9b709afb,0
a7862401,0
caa1b682,0
409a4be9,0
a60db783,0
bfbd80fd,0
d39fdf96,0
f00765b6,0
1976c2b2,0
5a2ced10,0
4ae8ed4a,0
39e6451c,0
0c1e024a,0
4995d9a7,0
1bca8ef2,0
154ab779,0
584f34a3,0
0cf0c1c5,0
0c5589a5,0
86d185cd,0
827ea90a,0
3005067a,0
010f0628,0
5b508767,0
81420252,0
803dd123,0
64fd2352,1
d0c65087,1
d43dffea,0
3d02e03c,0
7dbf412e,0
5da0c7ef,0
98a51433,0
51c6fb8e,0
1e0fe961,0
2ed369ca,0
bf9420ed,0
0e24f9a8,1
43366da6,0
fcc7cf49,1
5a49e883,0
d4d643ef,0
e62a0a56,0
144c540f,0
3df4ce27,1
170d1da0,1
ce74e3f3,0
6dd160cc,1
d90c27e6,0
4fd0f931,0
a54abea9,0
b1894938,0
72100800,0
453aea7c,0
654f3d47,0
05a8c88a,0
e75b047b,0
df410750,0
5d2efe2a,0
89ab8694,0
04186f01,0
ab7d97e3,0
62124959,0
23d212f8,0
e3c4e6f5,0
8b53488b,0
2c189e79,0
557c43f6,0
f324393e,0
086045b9,0
e7410b09,0
2a14e243,1
c03060d0,0
d650e89f,0
29b019bd,0
e1643868,0
27977450,0
7810db20,1
1ed46266,0
fb52ee70,0
f79a5cbd,0
ec1846a0,0
9506f02e,0
88e7d549,0
9bfb4361,0
cc52fd85,1
6248af14,0
a698b603,0
e284a3ef,0
311f27f0,0
621b0ce9,0
fb953a6e,0
9d6b9e8b,0
4f961c96,0
01ecccf6,0
6e21546d,0
177316ca,0
7b6ba9e4,1
baa28586,0
1da9ac14,0
0e38c3cc,0
56588091,0
5d943cfc,0
da65584f,0
c7645a21,0
36b4a472,0
7e599a1b,1
eb762dd6,0
61d55eff,0
2a8be934,0
e9823124,0
65b62bcc,0
c2f836f0,1
85fb9487,0
4c233da1,0
f9460f35,1
733a3a24,0
9f04c854,0
6e255fc7,0
77d83666,1
29ac4f38,0
7dd732ad,0
24feb055,0
473e7de4,0
5b2c6372,0
97aaa114,0
da237d38,0
198e43b4,0
fe679a3d,0
625ff50e,0
f38cb834,0
8544ea26,1
f3dedf16,0
7db6a7c5,1
abe0fa5a,0
b5cd29cb,0
deab2d0a,0
0c3cdcbf,1
f6d39ee4,0
86d47921,1
371d4fee,1
e7ce6703,0
59365f97,1
1c41773c,0
6bcbc952,0
af37b839,0
1966dcd8,0
2a49e45e,0
9c5e3d85,0
3b8dd828,0
0feefa66,0
77d54a2b,0
d4bf174d,0
5deb7087,0
fb8974bc,0
dfc8f4d4,1
3029cbd9,0
67a37cb9,0
af0b7d94,1
0592f693,1
7a4899a5,0
43e18d10,0
46777e99,0
9db953ee,0
9e42e452,0
34e10814,0
22a79675,0
087ee2fc,0
615b5eba,0
ced4431d,0
90529e08,0
002b1659,0
79c2b042,0
3b197dd9,0
3aa11553,0
94790f77,0
8d57703a,0
80f2bf21,0
43a7123e,0
a6548686,0
179f0f09,0
f5edd44e,1
62b39881,0
187f5a1f,0
7ba21359,0
324c736f,0
1081b492,0
9deed280,0
30fead77,0
af1ad20c,0
242d693d,0
ab5d6120,0
7ce3eee6,0
4bcbf917,0
6a832b1b,0
d672fb6c,0
016ea3ab,0
193acf2f,0
8b66a796,0
de688950,0
ae6ed772,0
24ea86d7,0
dbc4f82a,1
fea3fac3,0
bcb71459,0
81d5d60f,0
f9bda6e4,0
24a577be,0
ba4d1bbd,0
ee4af926,0
e81bc31e,0
cf3a42a0,0
55480ace,0
8f0d6e47,0
ae925387,1
2c6a7f64,0
65d47331,0
eab670ff,0
2a20eda0,1
ad10f12b,0
bbde2a08,0
db05b119,0
a56f7dab,0
83974e6c,0
890aef24,0
f9da8ed5,0
bac7ef17,0
7850d0f0,0
8aeb6ef3,0
49acfa28,0
592ae5ff,0
7e477ed6,1
da402b57,0
8c264b59,0
948c9b4f,0
d18b5d5b,0
a812c02a,0
41815804,0
e1599b7f,0
33397d27,0
1ed4187f,0
3667295a,0
be433a4f,0
96f5ea38,0
8927baa8,0
47828cc6,0
b52b0c99,0
49fd868c,1
614c7088,0
8b662cc9,0
06dfafb7,0
a6487b5e,0
9310f5f8,0
de2ec159,0
fcf9a9d7,0
ff7e8579,0
e73abeda,1
8b43b267,0
66c50fdb,0
db1668c5,0
3c98dd32,0
f3ab5f92,0
bf5caa9e,0
90cc1350,0
f452efa1,0
6829c563,1
532c71f9,0
7bf60dfc,0
0612cbb9,0
1e89a31d,0
3f8183f2,1
3bab85e9,0
fff01026,0
cc44c8d7,0
edcdd9ce,0
95e632ea,0
72a36c11,0
c4e44f65,0
b03e4669,0
472eff3f,0
7a5d89bc,0
1b8f3c7e,0
670c4a61,1
a6c81d40,0
e17490c6,0
0cb09c52,1
453a85c0,0
d46ccbfb,0
88f759c5,0
f275cf39,0
969ef154,1
4ce4aee8,0
11ac7817,1
24443e94,0
bf676f04,0
34a8b4b2,0
b13a4883,0
ad69e22b,0
67a0efe0,0
3c62f60f,0
298f3904,0
76e5c4fd,0
13e6a842,0
c1b97f91,0
fb3543c9,0
498f4c6b,0
bd8d33aa,0
9604f7a0,0
445508a7,0
74525c03,0
d6c00f29,1
15174e21,0
8b15a3f7,0
061a4e32,0
d33a036d,0
1c040e45,0
341faa56,1
26da35da,0
30f9cc2c,0
7113d054,0
11070f4e,0
7242a8bc,0
314de321,0
b19421f6,0
48538ba4,0
5c9cc91d,1
4e9ddb1c,0
abf98cd9,0
8d4e39bd,0
1afb79c6,1
2a908cf1,0
4a948130,0
4ac39402,1
121e8391,0
570f42e6,0
6ec0a623,0
6cddc2ca,0
6ebc74ee,0
46d07f80,0
fabb6e16,0
a664bf38,0
94e4333e,0
71c82d84,0
01422e43,0
11ef52ec,0
b31bd705,0
e6206840,0
b578e619,0
6d2e9621,0
e380a2e5,0
e5f1cb4c,0
a562808c,0
96587cfd,0
41968e97,0
ef78df42,0
271f18f5,0
9ee6a1f3,0
16d54464,0
40f897d8,0
86a8d9ff,0
71513e32,0
007b48c1,0
10104701,0
f7b4d6dd,0
e8f29715,0
4c19ca5a,0
b614830a,0
5eea4c4a,1
5908be6d,0
b63d8b78,0
d8927f0f,0
589bb7a4,0
a6a7fa95,0
3dc3e79c,0
f227476a,0
ff747d3d,0
4f29de1c,0
a4482994,0
84cb7ed4,1
e207409d,0
acb481ec,0
be994397,0
406a7872,0
76f9cad0,0
bd6e0978,0
942a9eb9,0
b0ee056a,0
f625ce52,0
6689e8d6,0
4d66ca6d,0
b641c2cc,0
df3061e2,0
31c78d06,0
fabde27a,1
f14a55f1,0
cab712e6,0
716b6fd7,0
eafef147,0
b531c3d3,0
987a1eca,0
905cffa5,0
807bd7ad,1
15e349ab,0
6656f13b,0
745a3ef2,0
d40069bc,0
391bf546,0
7bda9100,0
f9b34d20,0
8406c984,0
cd3958b3,0
4628145f,0
93140408,1
6c5ec0d8,1
4fdde65b,0
718424cd,0
25fd605c,0
b5434c5d,0
df1dbbe0,0
4dd7c12e,0
7b6c45c9,0
0b293c18,1
4f401489,0
1930d21e,0
3194de74,0
d13187a3,0
38e934b4,0
1065411b,0
bf754715,0
cbfc8857,0
49aa62c2,0
45f66a57,0
6bbc25e0,0
dea0a601,1
8b66a00d,0
730779dc,0
2c90c015,0
45dec3fd,0
b03a287f,0
5c351ea9,0
25f412f5,0
349239fa,0
59b390f2,0
29f4a6ab,0
dfe50832,0
76c45226,1
61adf153,0
b912da16,0
f7d517d5,0
ed602b4a,0
b9c7feca,0
c78bfd3c,0
09055f79,0
ed4c17cd,0
03c115f3,0
c4a7a48e,0
dad92228,0
9a761ef9,0
04e664f5,0
14773a02,0
5502fbac,0
da3a7dc4,0
b5513d7c,0
ad67593f,0
d77da14e,0
667d2c2d,0
b77fd94c,0
46ed8746,0
495f3173,0
9bdf9fcd,0
770cb2cc,0
f60ee553,0
e9a4cb90,0
f651bcda,1
1206e52d,0
67e6a48e,0
3d8b23ae,0
06e863a0,0
808edbc0,1
77755553,1
955b9210,0
b9c3bce9,0
0716c10b,0
3aff4d47,0
7ee4c365,0
f4525808,0
5ac03b6a,0
d127728a,0
753e9153,0
727095e7,0
e3196b04,0
3bc2280b,1
7eacdcf8,0
0ab57a9e,0
4bf5ce72,0
fe6047a2,0
859c5f76,0
d52aff8a,0
ef8517aa,0
d1d9dfe8,1
d6f13a7b,0
a3fda6a6,0
935290db,0
e7f83933,0
a33fbb08,0
e5e02f9a,0
6eb11db0,1
aaa31bba,0
4d547818,0
5c160e2d,0
f44f7ce7,0
7b2c3595,0
021a58e4,0
322e136f,0
b012c7df,0
fd8a8ca1,0
3a472c3e,0
c82fdd70,0
86fe8332,0
c92a76cf,0
634d6b39,0
f8725dc1,0
463a2f0a,0
d9ff8186,0
5c85a698,0
545747c5,0
75ee0005,0
030faa9b,0
021da496,0
c4857076,0
6cbfa247,0
39c38fc3,0
61d375ab,0
59e42ce4,0
4b678b11,1
13b58dd4,0
3c585751,1
bc40495f,0
ac7e87a2,0
fbf1d7fd,0
d039cb6f,0
4de45e4f,0
2ca59947,0
efb1fc21,0
7c9a8f3e,0
fb7ef6d9,0
0e84d37d,1
f4de77ab,0
d69f75d2,0
28d495f8,0
b02d5079,0
5b453620,0
2c24249e,0
da6fdf13,0
006af7d0,1
d94aefed,0
6db3f361,0
990277df,0
067ee7ca,0
f0beaf89,0
8e9e6740,0
1b5cb140,0
e13c6fe0,0
5b6777ce,0
d37750c6,0
0b9b358d,0
0247fe0b,0
ef9e50c0,0
d2120fb5,0
b52a7e65,0
1c888df9,0
586f2c8c,1
89624550,0
0e1c7f6f,0
4d727d40,0
3fb4ba70,0
91f1261e,0
459a0f08,1
3fda18b1,0
84bb9149,0
2dc7d991,0
62ce1d42,1
540654b2,0
e373050d,0
509a30ef,0
55baee62,0
b12df1bc,0
55e1fc5b,0
065802d2,0
e43e2ed8,0
13115782,0
41726c74,0
be713c9d,0
f01bedcf,0
c4ea7ac8,0
2c75ed04,0
631cdedb,0
e1ba106d,0
cd8a131c,0
66e2d1c3,0
8420a1e1,0
6312bd77,0
ec759bb1,0
a3cb30f1,0
874ef2c0,0
f332e3f8,0
54158fcd,0
79c98a4c,0
41840daa,0
405c3c37,0
36524946,0
af72a37d,0
a0a3f493,0
b5eecea1,0
26144fe1,0
cefdbc61,0
fca20c9f,0
46529fb7,0
239649ea,0
b4469a05,0
41ffe234,0
00d33905,0
d1c7f1b7,0
f53e65e2,0
548f05e3,0
bd1fe649,0
dc0ccaff,1
941d1c3c,1
b36c4c0e,0
183ab0ce,0
07caf216,0
06cbcbe0,0
a8ff889f,0
ac1c7d3d,0
bb42d86c,0
4b2ce65f,0
6fe15e11,0
97dcc2e0,0
d8801970,1
924d6550,0
8c3ea592,0
5a19b67a,0
5b7b6fdb,0
117ced91,0
02093fff,0
ca1bffd5,0
a8e791bc,0
46d7d445,0
708b18b9,0
ee366225,0
d92d9019,0
e1e962dd,0
b29391b4,0
6ef1f4ee,0
a535df01,0
8ba27068,0
c664681e,0
dbbb38d7,0
777b24d9,0
e21e2149,0
8488c348,0
1cac32e2,0
5a0e5be9,0
3ef9bb23,1
33b67be5,1
f5f5bc42,0
c877f709,0
d3744dff,0
8a6ede92,0
7feaa4ab,0
388c065b,0
7f7f0298,0
c51c2b6b,0
a6394ed6,0
754274ec,0
443a5e8c,0
acf5bf81,0
193b4b0e,0
b85a3614,0
149d87ea,0
987cdb8d,0
813039e8,1
8e6ac5a5,0
69858200,0
34b7d7d2,0
5836876b,0
fdb41a60,0
29e8332f,0
b53587ea,0
7800b24c,0
a304c86f,0
dcf92071,0
3540836e,0
389500cd,0
849f35c4,0
5c7f24b2,0
77fda8a9,0
71bde882,0
27860de4,0
a44299b5,0
576a4818,0
eb39835f,1
a75f880e,0
dfe27b0a,0
160cdcf4,0
ad343ab6,0
b1cebb97,0
06bef6c5,0
dbcc8251,0
e955e9ef,0
44c58a28,1
a84debc8,0
a8dad2f4,0
962dc88b,1
1d67e83d,0
b019b1ba,0
bfa34ef9,0
324a0e80,0
7475fb2a,0
c0d70e58,0
297bf739,0
30e32472,0
c13095c0,0
f94787a5,0
a6add2e4,0
7092c753,0
ae9a7eb9,0
127951e2,0
733c47d7,0
8eb5350a,0
547a3bd1,0
6ca02b8c,1
f1532fd4,0
7dd40077,0
16bffbad,0
88a8d02f,1
a165acff,0
90eda58b,0
120f6e11,0
2d472ffe,0
f36de6a0,0
0ac85078,1
bcaad730,0
bfc5060a,0
e7404cb7,0
2bf470ff,0
8ae5aa7f,0
cfc5da47,0
859099a0,1
0c63b907,0
d8f56e7f,0
e1466947,0
3d9a4baa,1
15d4bbf5,1
928b2e73,0
df3579a1,0
2cbb0754,0
5d641fde,0
99a1544b,0
0329673c,0
37b3343c,1
d7820f80,0
3c3747f8,0
16fe83cc,1
039131a7,0
39eb7928,0
30cb4179,1
26355116,0
e1bc9a9e,0
2f1f2f97,0
acb47087,0
69df1797,0
7b2b396a,0
a5a6df88,1
42656e37,1
b7d4139b,0
8f93b698,0
a5cf946f,0
8d027308,0
002cbdb7,0
fd7a030a,0
4bda298d,0
2528cc6a,0
4575dda7,0
5223b81f,0
bfdb283e,0
2a6e1f59,0
5bb9762b,0
54b359ce,0
9eb22d71,0
d2844759,0
7714d3a2,0
85bbda31,0
0df6cba7,0
5439d8a4,0
60746a19,0
3efd350e,0
50c589d5,0
5db5ebde,0
81707a87,0
015c3789,0
b3a3b8c2,0
16e84793,1
c8f0ef57,0
34845342,0
415b89ae,0
2f6c51f3,0
a16a8637,1
83ccc791,0
e5ad9483,0
79213c4e,0
49548442,0
82e7c00e,0
fd3a0326,0
886e1f8a,0
bc4e2cd0,0
9b13c720,0
c1755859,1
59a03b6c,0
a591f658,0
991c3a1c,0
3574e616,0
9ade7124,0
b184e4cd,1
dcfda29f,0
72b416fc,0
12a0b594,0
dd6edac6,0
3acc096d,1
6a370238,0
981233dd,1
d2e6b150,0
aa2cfd79,0
818fe328,0
2c54e63a,0
227436dc,0
ebedc773,0
5fb9ef41,0
05342aec,0
2170ae91,0
8c2d2421,0
befddba7,0
fdc96ea3,0
5a94d531,0
78325c31,0
e917f442,0
113da7a8,1
385f565b,0
0ac40cc1,0
8102758a,0
13316cdc,0
82b4095f,0
3afc74db,0
467b4957,0
75c44051,0
71688eac,0
fc1fe185,0
93926d28,0
3dd6c371,0
118cb5db,0
b5f48220,0
21f07e84,1
412ed6d1,0
81689705,1
cc2e7f30,0
2f0b796a,0
29d33130,0
6aa36f7d,0
bfd022c2,0
cf831a5f,0
3089e3a2,0
4772dc27,0
41bdfe2d,0
7be7c07c,0
e5041111,0
3bcbf058,0
572fdf61,0
3f182143,0
558396a5,0
afff6f16,0
d06aa2db,0
75ac6a44,0
a8b43193,0
8fce3111,0
e123b17b,0
62cde824,0
cf4459d8,1
c69cde5f,0
1b708c25,0
02340375,0
befc15c0,0
f2a30bbb,0
cb77b066,0
34cd40b0,0
ab5c182e,0
91e36de4,0
59b12c3d,0
a98b0f01,0
ae178992,0
cdd447dd,1
2b158f57,0
4d314d5f,0
1ccbadcd,0
2b1c4f55,0
c6087383,0
2a77bfac,0
3e87330a,0
c7c60324,1
c2cf5ae5,0
26a00a58,0
aabf4367,0
2f740131,0
374306f3,0
cbd39687,0
6b938b8f,0
7d2ac9e4,0
1131f301,0
5db3461e,0
9e4a925e,0
1792edec,0
bec1fe18,0
00e554a9,0
d06937b6,0
8857185c,1
f8f350fe,0
9208a8a1,0
0f32c013,1
c7bf79ef,0
4e3b9495,0
d32687d7,0
41c78bd2,0
87d44249,1
7228c785,0
62c7f4c6,0
2d0744a4,1
7b8d9ff6,0
3ed7f29a,0
47e6e608,0
bfcf4214,0
2fbf8311,0
4267ac70,0
2eefdf48,0
077b116c,0
02689c5c,0
9caa825a,0
957a7d75,0
e5b1a45e,0
e6c67ccf,0
b46cfbba,0
cff1ab65,0
a11fa994,0
e38ab2c9,0
a5831205,0
a5fa3e1e,0
8f50f88e,0
9d20246a,1
0a4ed0ea,0
65f859eb,0
0a5f86fc,1
6153f6e2,0
3bc379e1,1
afc6441f,0
cabc12e3,0
f2039caf,0
3a7909b2,0
e098a226,0
d4d7d6e5,0
c19ff77b,1
07df53c0,0
6bc11bad,0
f00a5578,0
7310b8f0,0
7bd658ac,1
17806d30,0
f2600383,0
e31f87ea,0
8f0eac21,0
c65d9cb8,0
dfbdcaf8,0
5bb239bb,0
cacdc5b3,0
e69982ef,0
e864f09d,0
d68b83f3,0
906f4660,0
bcc18586,0
b1522216,0
496d7cfc,0
cdf443f9,0
73ab4e66,0
039909d7,0
cd6a878f,0
4838489a,0
228e3329,0
72dfa82d,0
7022f3f2,0
95f5fa9a,0
e676d7b5,0
6d7554e4,0
eda10e3a,0
6232210c,0
5d93a58f,0
06bf48f8,0
61347494,1
cdb3497b,0
4b406d0e,0
15ad2aa0,0
7d67c167,1
47fa1e73,0
164d50da,0
f7e19c2f,0
d2a5a3d7,0
6644b900,0
321f01b6,0
27977da3,0
68fcc867,0
82ee6294,0
832fa850,0
bf18e610,0
9f2a1bf4,0
277771db,0
5818808c,1
dd50f7be,0
a9328a2a,0
f5692b9d,0
735ffaa1,0
28b94b2a,0
4012407d,0
a6d6e307,1
36fdfdb4,0
b8c55b8e,0
d26ca0de,0
ff51a90a,0
2fe225c5,0
2d29201f,0
8bdbde21,0
ad6e15f9,0
de8a35f3,0
da3990ed,0
6b325b65,0
9460a97d,0
e12f1f8e,0
63708d70,1
c91672d7,0
1bd48d17,0
